,journal_title,article_title,contributors,year,doi
182,Geoscientific Model Development,Geoscientific Model Development,"['HyeJin Kim', 'Isabel M. D. Rosa', 'Rob Alkemade', 'Paul Leadley', 'George Hurtt', 'Alexander Popp', 'Detlef P. van Vuuren', 'Peter Anthoni', 'Almut Arneth', 'Daniele Baisero', 'Emma Caton', 'Rebecca Chaplin-Kramer', 'Louise Chini', 'Adriana De Palma', 'Fulvio Di Fulvio', 'Moreno Di Marco', 'Felipe Espinoza', 'Simon Ferrier', 'Shinichiro Fujimori', 'Ricardo E. Gonzalez', 'Maya Gueguen', 'Carlos Guerra', 'Mike Harfoot', 'Thomas D. Harwood', 'Tomoko Hasegawa', 'Vanessa Haverd', 'Petr Havlík', 'Stefanie Hellweg', 'Samantha L. L. Hill', 'Akiko Hirata', 'Andrew J. Hoskins', 'Jan H. Janse', 'Walter Jetz', 'Justin A. Johnson', 'Andreas Krause', 'David Leclère', 'Ines S. Martins', 'Tetsuya Matsui', 'Cory Merow', 'Michael Obersteiner', 'Haruka Ohashi', 'Benjamin Poulter', 'Andy Purvis', 'Benjamin Quesada', 'Carlo Rondinini', 'Aafke M. Schipper', 'Richard Sharp', 'Kiyoshi Takahashi', 'Wilfried Thuiller', 'Nicolas Titeux', 'Piero Visconti', 'Christopher Ware', 'Florian Wolf', 'Henrique M. Pereira']",2018,10.5194/gmd-11-4537-2018
183,Progress in Earth and Planetary Science,Progress in Earth and Planetary Science,"['Kaoru Tachiiri', 'Xuanming Su', 'Ken’ichi Matsumoto']",2021,10.1186/s40645-021-00418-7
184,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['J. P. Dunne', 'L. W. Horowitz', 'A. J. Adcroft', 'P. Ginoux', 'I. M. Held', 'J. G. John', 'J. P. Krasting', 'S. Malyshev', 'V. Naik', 'F. Paulot', 'E. Shevliakova', 'C. A. Stock', 'N. Zadeh', 'V. Balaji', 'C. Blanton', 'K. A. Dunne', 'C. Dupuis', 'J. Durachta', 'R. Dussin', 'P. P. G. Gauthier', 'S. M. Griffies', 'H. Guo', 'R. W. Hallberg', 'M. Harrison', 'J. He', 'W. Hurlin', 'C. McHugh', 'R. Menzel', 'P. C. D. Milly', 'S. Nikonov', 'D. J. Paynter', 'J. Ploshay', 'A. Radhakrishnan', 'K. Rand', 'B. G. Reichl', 'T. Robinson', 'D. M. Schwarzkopf', 'L. T. Sentman', 'S. Underwood', 'H. Vahlenkamp', 'M. Winton', 'A. T. Wittenberg', 'B. Wyman', 'Y. Zeng', 'M. Zhao']",2020,10.1029/2019MS002015
185,Journal of Physics: Conference Series,Journal of Physics: Conference Series,"['Li Gang', 'Lu Nan', 'Na Wang', 'Wei Yang']",2020,10.1088/1742-6596/1549/2/022091
186,Geoscientific Model Development,Geoscientific Model Development,"['Masa Kageyama', 'Pascale Braconnot', 'Sandy P. Harrison', 'Alan M. Haywood', 'Johann H. Jungclaus', 'Bette L. Otto-Bliesner', 'Jean-Yves Peterschmitt', 'Ayako Abe-Ouchi', 'Samuel Albani', 'Patrick J. Bartlein', 'Chris Brierley', 'Michel Crucifix', 'Aisling Dolan', 'Laura Fernandez-Donado', 'Hubertus Fischer', 'Peter O. Hopcroft', 'Ruza F. Ivanovic', 'Fabrice Lambert', 'Daniel J. Lunt', 'Natalie M. Mahowald', 'W. Richard Peltier', 'Steven J. Phipps', 'Didier M. Roche', 'Gavin A. Schmidt', 'Lev Tarasov', 'Paul J. Valdes', 'Qiong Zhang', 'Tianjun Zhou']",2018,10.5194/gmd-11-1033-2018
187,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Yanyan Cheng', 'Maoyi Huang', 'Min Chen', 'Kaiyu Guan', 'Carl Bernacchi', 'Bin Peng', 'Zeli Tan']",2020,10.1029/2019MS001719
188,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Thorsten Mauritsen', 'Jürgen Bader', 'Tobias Becker', 'Jörg Behrens', 'Matthias Bittner', 'Renate Brokopf', 'Victor Brovkin', 'Martin Claussen', 'Traute Crueger', 'Monika Esch', 'Irina Fast', 'Stephanie Fiedler', 'Dagmar Fläschner', 'Veronika Gayler', 'Marco Giorgetta', 'Daniel S. Goll', 'Helmuth Haak', 'Stefan Hagemann', 'Christopher Hedemann', 'Cathy Hohenegger', 'Tatiana Ilyina', 'Thomas Jahns', 'Diego Jimenéz‐de‐la‐Cuesta', 'Johann Jungclaus', 'Thomas Kleinen', 'Silvia Kloster', 'Daniela Kracher', 'Stefan Kinne', 'Deike Kleberg', 'Gitta Lasslop', 'Luis Kornblueh', 'Jochem Marotzke', 'Daniela Matei', 'Katharina Meraner', 'Uwe Mikolajewicz', 'Kameswarrao Modali', 'Benjamin Möbis', 'Wolfgang A. Müller', 'Julia E. M. S. Nabel', 'Christine C. W. Nam', 'Dirk Notz', 'Sarah‐Sylvia Nyawira', 'Hanna Paulsen', 'Karsten Peters', 'Robert Pincus', 'Holger Pohlmann', 'Julia Pongratz', 'Max Popp', 'Thomas Jürgen Raddatz', 'Sebastian Rast', 'Rene Redler', 'Christian H. Reick', 'Tim Rohrschneider', 'Vera Schemann', 'Hauke Schmidt', 'Reiner Schnur', 'Uwe Schulzweida', 'Katharina D. Six', 'Lukas Stein', 'Irene Stemmler', 'Bjorn Stevens', 'Jin‐Song Storch', 'Fangxing Tian', 'Aiko Voigt', 'Philipp Vrese', 'Karl‐Hermann Wieners', 'Stiig Wilkenskjeld', 'Alexander Winkler', 'Erich Roeckner']",2019,10.1029/2018MS001400
189,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Xitian Cai', 'William J. Riley', 'Qing Zhu', 'Jinyun Tang', 'Zhenzhong Zeng', 'Gautam Bisht', 'James T. Randerson']",2019,10.1029/2018MS001551
190,Nature Climate Change,Nature Climate Change,"['Manuel Delgado-Baquerizo', 'Carlos A. Guerra', 'Concha Cano-Díaz', 'Eleonora Egidi', 'Jun-Tao Wang', 'Nico Eisenhauer', 'Brajesh K. Singh', 'Fernando T. Maestre']",2020,10.1038/s41558-020-0759-3
191,Journal of Geophysical Research: Biogeosciences,Journal of Geophysical Research: Biogeosciences,"['Tzu‐Shun Lin', 'Yang Song', 'Peter Lawrence', 'Haroon S. Kheshgi', 'Atul K. Jain']",2021,10.1029/2021JG006304
192,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Guoyong Leng', 'L. Ruby Leung', 'Maoyi Huang']",2017,10.1002/2016MS000885
193,Geoscientific Model Development,Geoscientific Model Development,"['Johann H. Jungclaus', 'Edouard Bard', 'Mélanie Baroni', 'Pascale Braconnot', 'Jian Cao', 'Louise P. Chini', 'Tania Egorova', 'Michael Evans', 'J. Fidel González-Rouco', 'Hugues Goosse', 'George C. Hurtt', 'Fortunat Joos', 'Jed O. Kaplan', 'Myriam Khodri', 'Kees Klein Goldewijk', 'Natalie Krivova', 'Allegra N. LeGrande', 'Stephan J. Lorenz', 'Jürg Luterbacher', 'Wenmin Man', 'Amanda C. Maycock', 'Malte Meinshausen', 'Anders Moberg', 'Raimund Muscheler', 'Christoph Nehrbass-Ahles', 'Bette I. Otto-Bliesner', 'Steven J. Phipps', 'Julia Pongratz', 'Eugene Rozanov', 'Gavin A. Schmidt', 'Hauke Schmidt', 'Werner Schmutz', 'Andrew Schurer', 'Alexander I. Shapiro', 'Michael Sigl', 'Jason E. Smerdon', 'Sami K. Solanki', 'Claudia Timmreck', 'Matthew Toohey', 'Ilya G. Usoskin', 'Sebastian Wagner', 'Chi-Ju Wu', 'Kok Leng Yeo', 'Davide Zanchettin', 'Qiong Zhang', 'Eduardo Zorita']",2017,10.5194/gmd-10-4005-2017
194,Nature Climate Change,Nature Climate Change,"['Calum Brown', 'Peter Alexander', 'Almut Arneth', 'Ian Holman', 'Mark Rounsevell']",2019,10.1038/s41558-019-0400-5
195,Nature Communications,Nature Communications,"['Raphael Portmann', 'Urs Beyerle', 'Edouard Davin', 'Erich M. Fischer', 'Steven De Hertog', 'Sebastian Schemm']",2022,10.1038/s41467-022-33279-9
196,Earth System Dynamics,Earth System Dynamics,"['Reinhard Prestele', 'Almut Arneth', 'Alberte Bondeau', 'Nathalie de Noblet-Ducoudré', 'Thomas A. M. Pugh', 'Stephen Sitch', 'Elke Stehfest', 'Peter H. Verburg']",2017,10.5194/esd-8-369-2017
197,Global Biogeochemical Cycles,Global Biogeochemical Cycles,"['Masayuki Kondo', 'Stephen Sitch', 'Philippe Ciais', 'Frédéric Achard', 'Etsushi Kato', 'Julia Pongratz', 'Richard A. Houghton', 'Josep G. Canadell', 'Prabir K. Patra', 'Pierre Friedlingstein', 'Wei Li', 'Peter Anthoni', 'Almut Arneth', 'Frédéric Chevallier', 'Raphael Ganzenmüller', 'Anna Harper', 'Atul K. Jain', 'Charles Koven', 'Sebastian Lienert', 'Danica Lombardozzi', 'Takashi Maki', 'Julia E. M. S. Nabel', 'Takashi Nakamura', 'Yosuke Niwa', 'Philippe Peylin', 'Benjamin Poulter', 'Thomas A. M. Pugh', 'Christian Rödenbeck', 'Tazu Saeki', 'Benjamin Stocker', 'Nicolas Viovy', 'Andy Wiltshire', 'Sönke Zaehle']",2022,10.1029/2020GB006909
198,Geophysical Research Letters,Geophysical Research Letters,"['L. R. Vargas Zeppetello', 'A. Donohoe', 'D. S. Battisti']",2019,10.1029/2019GL082220
199,Journal of Hydrology: Regional Studies,Journal of Hydrology: Regional Studies,"['Xin Li', 'Guohua Fang', 'Xin Wen', 'Ming Xu', 'Yu Zhang']",2022,10.1016/j.ejrh.2022.101103
200,Global Biogeochemical Cycles,Global Biogeochemical Cycles,"['William R. Wieder', 'David M. Lawrence', 'Rosie A. Fisher', 'Gordon B. Bonan', 'Susan J. Cheng', 'Christine L. Goodale', 'A. Stuart Grandy', 'Charles D. Koven', 'Danica L. Lombardozzi', 'Keith W. Oleson', 'R. Quinn Thomas']",2019,10.1029/2018GB006141
201,Scientific Data,Scientific Data,"['Guangzhao Chen', 'Xia Li', 'Xiaoping Liu']",2022,10.1038/s41597-022-01208-6
202,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Akarsh Asoka', 'Brian Wardlow', 'Tadesse Tsegaye', 'Matthew Huber', 'Vimal Mishra']",2021,10.1029/2020JD033228
203,Earth's Future,Earth's Future,"['Melissa S. Bukovsky', 'Jing Gao', 'Linda O. Mearns', ""Brian C. O'Neill""]",2021,10.1029/2020EF001782
204,Geoscientific Model Development,Geoscientific Model Development,"[""Brian C. O'Neill"", 'Claudia Tebaldi', 'Detlef P. van Vuuren', 'Veronika Eyring', 'Pierre Friedlingstein', 'George Hurtt', 'Reto Knutti', 'Elmar Kriegler', 'Jean-Francois Lamarque', 'Jason Lowe', 'Gerald A. Meehl', 'Richard Moss', 'Keywan Riahi', 'Benjamin M. Sanderson']",2016,10.5194/gmd-9-3461-2016
205,Geoscientific Model Development,Geoscientific Model Development,"['Sandy P. Harrison', 'Marie-José Gaillard', 'Benjamin D. Stocker', 'Marc Vander Linden', 'Kees Klein Goldewijk', 'Oliver Boles', 'Pascale Braconnot', 'Andria Dawson', 'Etienne Fluet-Chouinard', 'Jed O. Kaplan', 'Thomas Kastner', 'Francesco S. R. Pausata', 'Erick Robinson', 'Nicki J. Whitehouse', 'Marco Madella', 'Kathleen D. Morrison']",2020,10.5194/gmd-13-805-2020
206,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences","Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences","['Kate Marvel', 'Benjamin I. Cook']",2022,10.1098/rsta.2021.0287
207,Regional Environmental Change,Regional Environmental Change,"['Daniela Jacob', 'Claas Teichmann', 'Stefan Sobolowski', 'Eleni Katragkou', 'Ivonne Anders', 'Michal Belda', 'Rasmus Benestad', 'Fredrik Boberg', 'Erasmo Buonomo', 'Rita M. Cardoso', 'Ana Casanueva', 'Ole B. Christensen', 'Jens Hesselbjerg Christensen', 'Erika Coppola', 'Lesley De Cruz', 'Edouard L. Davin', 'Andreas Dobler', 'Marta Domínguez', 'Rowan Fealy', 'Jesus Fernandez', 'Miguel Angel Gaertner', 'Markel García-Díez', 'Filippo Giorgi', 'Andreas Gobiet', 'Klaus Goergen', 'Juan José Gómez-Navarro', 'Juan Jesús González Alemán', 'Claudia Gutiérrez', 'José M. Gutiérrez', 'Ivan Güttler', 'Andreas Haensler', 'Tomáš Halenka', 'Sonia Jerez', 'Pedro Jiménez-Guerrero', 'Richard G. Jones', 'Klaus Keuler', 'Erik Kjellström', 'Sebastian Knist', 'Sven Kotlarski', 'Douglas Maraun', 'Erik van Meijgaard', 'Paola Mercogliano', 'Juan Pedro Montávez', 'Antonio Navarra', 'Grigory Nikulin', 'Nathalie de Noblet-Ducoudré', 'Hans-Juergen Panitz', 'Susanne Pfeifer', 'Marie Piazza', 'Emanuela Pichelli', 'Joni-Pekka Pietikäinen', 'Andreas F. Prein', 'Swantje Preuschmann', 'Diana Rechid', 'Burkhardt Rockel', 'Raquel Romera', 'Enrique Sánchez', 'Kevin Sieck', 'Pedro M. M. Soares', 'Samuel Somot', 'Lidija Srnec', 'Silje Lund Sørland', 'Piet Termonia', 'Heimo Truhetz', 'Robert Vautard', 'Kirsten Warrach-Sagi', 'Volker Wulfmeyer']",2020,10.1007/s10113-020-01606-9
208,The Holocene,The Holocene,"['Jiapeng Miao', 'Tao Wang', 'Dabang Jiang']",2022,10.1177/09596836211041734
209,Nature Communications,Nature Communications,"['Zhen Yu', 'Philippe Ciais', 'Shilong Piao', 'Richard A. Houghton', 'Chaoqun Lu', 'Hanqin Tian', 'Evgenios Agathokleous', 'Giri Raj Kattel', 'Stephen Sitch', 'Daniel Goll', 'Xu Yue', 'Anthony Walker', 'Pierre Friedlingstein', 'Atul K. Jain', 'Shirong Liu', 'Guoyi Zhou']",2022,10.1038/s41467-022-32961-2
210,Climate Dynamics,Climate Dynamics,"['Xiaorui Niu', 'Jianping Tang', 'Shuyu Wang', 'Congbin Fu']",2019,10.1007/s00382-018-4525-4
211,Global and Planetary Change,Global and Planetary Change,"['Fang Li', 'David M. Lawrence', 'Ben Bond-Lamberty']",2018,10.1016/j.gloplacha.2018.01.002
212,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['Liang Chen', 'Paul A. Dirmeyer', 'Zhichang Guo', 'Natalie M. Schultz']",2018,10.5194/hess-22-111-2018
213,Geoscientific Model Development,Geoscientific Model Development,"['George C. Hurtt', 'Louise Chini', 'Ritvik Sahajpal', 'Steve Frolking', 'Benjamin L. Bodirsky', 'Katherine Calvin', 'Jonathan C. Doelman', 'Justin Fisk', 'Shinichiro Fujimori', 'Kees Klein Goldewijk', 'Tomoko Hasegawa', 'Peter Havlik', 'Andreas Heinimann', 'Florian Humpenöder', 'Johan Jungclaus', 'Jed O. Kaplan', 'Jennifer Kennedy', 'Tamás Krisztin', 'David Lawrence', 'Peter Lawrence', 'Lei Ma', 'Ole Mertz', 'Julia Pongratz', 'Alexander Popp', 'Benjamin Poulter', 'Keywan Riahi', 'Elena Shevliakova', 'Elke Stehfest', 'Peter Thornton', 'Francesco N. Tubiello', 'Detlef P. van Vuuren', 'Xin Zhang']",2020,10.5194/gmd-13-5425-2020
214,Earth System Dynamics,Earth System Dynamics,"['Claudia Tebaldi', 'Kevin Debeire', 'Veronika Eyring', 'Erich Fischer', 'John Fyfe', 'Pierre Friedlingstein', 'Reto Knutti', 'Jason Lowe', ""Brian O'Neill"", 'Benjamin Sanderson', 'Detlef van Vuuren', 'Keywan Riahi', 'Malte Meinshausen', 'Zebedee Nicholls', 'Katarzyna B. Tokarska', 'George Hurtt', 'Elmar Kriegler', 'Jean-Francois Lamarque', 'Gerald Meehl', 'Richard Moss', 'Susanne E. Bauer', 'Olivier Boucher', 'Victor Brovkin', 'Young-Hwa Byun', 'Martin Dix', 'Silvio Gualdi', 'Huan Guo', 'Jasmin G. John', 'Slava Kharin', 'YoungHo Kim', 'Tsuyoshi Koshiro', 'Libin Ma', 'Dirk Olivié', 'Swapna Panickal', 'Fangli Qiao', 'Xinyao Rong', 'Nan Rosenbloom', 'Martin Schupfner', 'Roland Séférian', 'Alistair Sellar', 'Tido Semmler', 'Xiaoying Shi', 'Zhenya Song', 'Christian Steger', 'Ronald Stouffer', 'Neil Swart', 'Kaoru Tachiiri', 'Qi Tang', 'Hiroaki Tatebe', 'Aurore Voldoire', 'Evgeny Volodin', 'Klaus Wyser', 'Xiaoge Xin', 'Shuting Yang', 'Yongqiang Yu', 'Tilo Ziehn']",2021,10.5194/esd-12-253-2021
215,Climate of the Past,Climate of the Past,"['Anne-Marie Lézine', 'Maé Catrain', 'Julián Villamayor', 'Myriam Khodri']",2023,10.5194/cp-19-277-2023
216,Agricultural and Forest Meteorology,Agricultural and Forest Meteorology,"['Chengcheng Gang', 'Hao Shi', 'Hanqin Tian', 'Shufen Pan', 'Naiqing Pan', 'Rongting Xu', 'Zhuonan Wang', 'Zihao Bian', 'Yongfa You', 'Yuanzhi Yao']",2023,10.1016/j.agrformet.2023.109585
217,Nature Communications,Nature Communications,"['Jianzhi Dong', 'Fangni Lei', 'Wade T. Crow']",2022,10.1038/s41467-021-27938-6
218,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Deepti Singh', 'Sonali P. McDermid', 'Benjamin I. Cook', 'Michael J. Puma', 'Larissa Nazarenko', 'Maxwell Kelley']",2018,10.1029/2018JD028874
219,Paleoceanography and Paleoclimatology,Paleoceanography and Paleoclimatology,"['Bette L. Otto‐Bliesner', 'Esther C. Brady', 'Robert A. Tomas', 'Samuel Albani', 'Patrick J. Bartlein', 'Natalie M. Mahowald', 'Sarah L. Shafer', 'Erik Kluzek', 'Peter J. Lawrence', 'Gunter Leguy', 'Mathew Rothstein', 'Aleah N. Sommers']",2020,10.1029/2020PA003957
220,Earth's Future,Earth's Future,"['A. Al‐Yaari', 'A. Ducharne', 'W. Thiery', 'F. Cheruy', 'D. Lawrence']",2022,10.1029/2022EF002859
221,Agricultural and Forest Meteorology,Agricultural and Forest Meteorology,"['Gordon B. Bonan', 'Edward G. Patton', 'John J. Finnigan', 'Dennis D. Baldocchi', 'Ian N. Harman']",2021,10.1016/j.agrformet.2021.108435
222,Nature Communications,Nature Communications,"['Shu Liu', 'Yong Wang', 'Guang J. Zhang', 'Linyi Wei', 'Bin Wang', 'Le Yu']",2022,10.1038/s41467-022-30145-6
223,Geoscientific Model Development,Geoscientific Model Development,"['Vanessa Haverd', 'Benjamin Smith', 'Lars Nieradzik', 'Peter R. Briggs', 'William Woodgate', 'Cathy M. Trudinger', 'Josep G. Canadell', 'Matthias Cuntz']",2018,10.5194/gmd-11-2995-2018
224,Nature Communications,Nature Communications,"['Liang Chen', 'Paul A. Dirmeyer']",2020,10.1038/s41467-019-14017-0
225,book,Climate Change and Terrestrial Ecosystem Modeling,['Gordon Bonan'],2019,10.1017/9781107339217
226,Nature Communications,Nature Communications,"['Yue Li', 'Paulo M. Brando', 'Douglas C. Morton', 'David M. Lawrence', 'Hui Yang', 'James T. Randerson']",2022,10.1038/s41467-022-29601-0
227,Nature Communications,Nature Communications,"['Yaoping Wang', 'Jiafu Mao', 'Forrest M. Hoffman', 'Céline J. W. Bonfils', 'Hervé Douville', 'Mingzhou Jin', 'Peter E. Thornton', 'Daniel M. Ricciuto', 'Xiaoying Shi', 'Haishan Chen', 'Stan D. Wullschleger', 'Shilong Piao', 'Yongjiu Dai']",2022,10.1038/s41467-022-34071-5
228,Scientific Reports,Scientific Reports,"['Jean-François Exbrayat', 'Yi Y. Liu', 'Mathew Williams']",2017,10.1038/s41598-017-15788-6
229,Atmosphere,Atmosphere,"['Tao Hong', 'Junjie Wu', 'Xianbiao Kang', 'Min Yuan', 'Lian Duan']",2022,10.3390/atmos13060995
230,Earth System Dynamics,Earth System Dynamics,"['Steven J. De Hertog', 'Felix Havermann', 'Inne Vanderkelen', 'Suqi Guo', 'Fei Luo', 'Iris Manola', 'Dim Coumou', 'Edouard L. Davin', 'Gregory Duveiller', 'Quentin Lejeune', 'Julia Pongratz', 'Carl-Friedrich Schleussner', 'Sonia I. Seneviratne', 'Wim Thiery']",2023,10.5194/esd-14-629-2023
231,Geoscientific Model Development,Geoscientific Model Development,"['Malte Meinshausen', 'Zebedee R. J. Nicholls', 'Jared Lewis', 'Matthew J. Gidden', 'Elisabeth Vogel', 'Mandy Freund', 'Urs Beyerle', 'Claudia Gessner', 'Alexander Nauels', 'Nico Bauer', 'Josep G. Canadell', 'John S. Daniel', 'Andrew John', 'Paul B. Krummel', 'Gunnar Luderer', 'Nicolai Meinshausen', 'Stephen A. Montzka', 'Peter J. Rayner', 'Stefan Reimann', 'Steven J. Smith', 'Marten van den Berg', 'Guus J. M. Velders', 'Martin K. Vollmer', 'Ray H. J. Wang']",2020,10.5194/gmd-13-3571-2020
232,Agricultural and Forest Meteorology,Agricultural and Forest Meteorology,"['Lin Huang', 'Jun Zhai', 'Jiyuan Liu', 'Chaoyang Sun']",2018,10.1016/j.agrformet.2018.05.020
233,Geoscientific Model Development,Geoscientific Model Development,"['Julia E. M. S. Nabel', 'Kim Naudts', 'Julia Pongratz']",2020,10.5194/gmd-13-185-2020
234,Nature,Nature,"['Chaopeng Hong', 'Jennifer A. Burney', 'Julia Pongratz', 'Julia E. M. S. Nabel', 'Nathaniel D. Mueller', 'Robert B. Jackson', 'Steven J. Davis']",2021,10.1038/s41586-020-03138-y
235,Earth's Future,Earth's Future,"['Sebastian Sonntag', 'Miriam Ferrer González', 'Tatiana Ilyina', 'Daniela Kracher', 'Julia E. M. S. Nabel', 'Ulrike Niemeier', 'Julia Pongratz', 'Christian H. Reick', 'Hauke Schmidt']",2018,10.1002/2017EF000620
236,Nature Geoscience,Nature Geoscience,"['Zheng Shi', 'Steven D. Allison', 'Yujie He', 'Paul A. Levine', 'Alison M. Hoyt', 'Jeffrey Beem-Miller', 'Qing Zhu', 'William R. Wieder', 'Susan Trumbore', 'James T. Randerson']",2020,10.1038/s41561-020-0596-z
237,Frontiers in Earth Science,Frontiers in Earth Science,"['Xiao Li', 'Xing Li', 'Wenjian Hua', 'Hedi Ma', 'Juan Zhou', 'Xueqi Pang']",2023,10.3389/feart.2023.1084892
238,Geophysical Research Letters,Geophysical Research Letters,"['A. V. Di Vittorio', 'J. Mao', 'X. Shi', 'L. Chini', 'G. Hurtt', 'W. D. Collins']",2018,10.1002/2017GL075124
239,Journal of Climate,Journal of Climate,"['N. Devaraju', 'Nathalie de Noblet-Ducoudré', 'Benjamin Quesada', 'G. Bala']",2018,10.1175/JCLI-D-17-0563.1
240,Land,Land,"['Lihan Cui', 'Wenwen Tang', 'Sheng Zheng', 'Ramesh P. Singh']",2022,10.3390/land12010111
241,Journal of Climate,Journal of Climate,"['Huilin Huang', 'Yongkang Xue', 'Nagaraju Chilukoti', 'Ye Liu', 'Gang Chen', 'Ismaila Diallo']",2020,10.1175/JCLI-D-20-0108.1
242,Meteorological Monographs,Meteorological Monographs,"['V. Ramaswamy', 'W. Collins', 'J. Haywood', 'J. Lean', 'N. Mahowald', 'G. Myhre', 'V. Naik', 'K. P. Shine', 'B. Soden', 'G. Stenchikov', 'T. Storelvmo']",2019,10.1175/AMSMONOGRAPHS-D-19-0001.1
243,Geoscientific Model Development,Geoscientific Model Development,"['William J. Collins', 'Jean-François Lamarque', 'Michael Schulz', 'Olivier Boucher', 'Veronika Eyring', 'Michaela I. Hegglin', 'Amanda Maycock', 'Gunnar Myhre', 'Michael Prather', 'Drew Shindell', 'Steven J. Smith']",2017,10.5194/gmd-10-585-2017
244,Environmental Research Letters,Environmental Research Letters,"['Gabriele C Hegerl', 'Stefan Brönnimann', 'Tim Cowan', 'Andrew R Friedman', 'Ed Hawkins', 'Carley Iles', 'Wolfgang Müller', 'Andrew Schurer', 'Sabine Undorf']",2019,10.1088/1748-9326/ab4557
245,Journal of Climate,Journal of Climate,"['Xing Luo', 'Jun Ge', 'Weidong Guo', 'Lei Fan', 'Chaorong Chen', 'Yu Liu', 'Limei Yang']",2022,10.1175/JCLI-D-21-0689.1
