,journal_title,article_title,contributors,year,doi
42,Ocean Modelling,Ocean Modelling,"['Erik van Sebille', 'Stephen M. Griffies', 'Ryan Abernathey', 'Thomas P. Adams', 'Pavel Berloff', 'Arne Biastoch', 'Bruno Blanke', 'Eric P. Chassignet', 'Yu Cheng', 'Colin J. Cotter', 'Eric Deleersnijder', 'Kristofer Döös', 'Henri F. Drake', 'Sybren Drijfhout', 'Stefan F. Gary', 'Arnold W. Heemink', 'Joakim Kjellsson', 'Inga Monika Koszalka', 'Michael Lange', 'Camille Lique', 'Graeme A. MacGilchrist', 'Robert Marsh', 'C. Gabriela Mayorga Adame', 'Ronan McAdam', 'Francesco Nencioli', 'Claire B. Paris', 'Matthew D. Piggott', 'Jeff A. Polton', 'Siren Rühs', 'Syed H.A.M. Shah', 'Matthew D. Thomas', 'Jinbo Wang', 'Phillip J. Wolfram', 'Laure Zanna', 'Jan D. Zika']",2018,10.1016/j.ocemod.2017.11.008
43,Geoscientific Model Development,Geoscientific Model Development,"['Cathy Hohenegger', 'Peter Korn', 'Leonidas Linardakis', 'René Redler', 'Reiner Schnur', 'Panagiotis Adamidis', 'Jiawei Bao', 'Swantje Bastin', 'Milad Behravesh', 'Martin Bergemann', 'Joachim Biercamp', 'Hendryk Bockelmann', 'Renate Brokopf', 'Nils Brüggemann', 'Lucas Casaroli', 'Fatemeh Chegini', 'George Datseris', 'Monika Esch', 'Geet George', 'Marco Giorgetta', 'Oliver Gutjahr', 'Helmuth Haak', 'Moritz Hanke', 'Tatiana Ilyina', 'Thomas Jahns', 'Johann Jungclaus', 'Marcel Kern', 'Daniel Klocke', 'Lukas Kluft', 'Tobias Kölling', 'Luis Kornblueh', 'Sergey Kosukhin', 'Clarissa Kroll', 'Junhong Lee', 'Thorsten Mauritsen', 'Carolin Mehlmann', 'Theresa Mieslinger', 'Ann Kristin Naumann', 'Laura Paccini', 'Angel Peinado', 'Divya Sri Praturi', 'Dian Putrasahan', 'Sebastian Rast', 'Thomas Riddick', 'Niklas Roeber', 'Hauke Schmidt', 'Uwe Schulzweida', 'Florian Schütte', 'Hans Segura', 'Radomyra Shevchenko', 'Vikram Singh', 'Mia Specht', 'Claudia Christine Stephan', 'Jin-Song von Storch', 'Raphaela Vogel', 'Christian Wengel', 'Marius Winkler', 'Florian Ziemen', 'Jochem Marotzke', 'Bjorn Stevens']",2023,10.5194/gmd-16-779-2023
44,Journal of Climate,Journal of Climate,"['Fabio Boeira Dias', 'R. Fiedler', 'S. J. Marsland', 'C. M. Domingues', 'L. Clément', 'S. R. Rintoul', 'E. L. Mcdonagh', 'M. M. Mata', 'A. Savita']",2020,10.1175/JCLI-D-19-1016.1
45,Communications Earth & Environment,Communications Earth & Environment,"['Rong Zhang', 'Matthew Thomas']",2021,10.1038/s43247-021-00182-y
46,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['T. Lovato', 'D. Peano', 'M. Butenschön', 'S. Materia', 'D. Iovino', 'E. Scoccimarro', 'P. G. Fogli', 'A. Cherchi', 'A. Bellucci', 'S. Gualdi', 'S. Masina', 'A. Navarra']",2022,10.1029/2021MS002814
47,Geosciences,Geosciences,"['Nomikos Skyllas', 'Richard Bintanja', 'Anita G. J. Buma', 'Corina P. D. Brussaard', 'Matthias Gröger', 'Jenny Hieronymus', 'Willem H. van de Poll']",2019,10.3390/geosciences9100450
48,Geoscientific Model Development,Geoscientific Model Development,"['Hiroyuki Tsujino', 'L. Shogo Urakawa', 'Stephen M. Griffies', 'Gokhan Danabasoglu', 'Alistair J. Adcroft', 'Arthur E. Amaral', 'Thomas Arsouze', 'Mats Bentsen', 'Raffaele Bernardello', 'Claus W. Böning', 'Alexandra Bozec', 'Eric P. Chassignet', 'Sergey Danilov', 'Raphael Dussin', 'Eleftheria Exarchou', 'Pier Giuseppe Fogli', 'Baylor Fox-Kemper', 'Chuncheng Guo', 'Mehmet Ilicak', 'Doroteaciro Iovino', 'Who M. Kim', 'Nikolay Koldunov', 'Vladimir Lapin', 'Yiwen Li', 'Pengfei Lin', 'Keith Lindsay', 'Hailong Liu', 'Matthew C. Long', 'Yoshiki Komuro', 'Simon J. Marsland', 'Simona Masina', 'Aleksi Nummelin', 'Jan Klaus Rieck', 'Yohan Ruprich-Robert', 'Markus Scheinert', 'Valentina Sicardi', 'Dmitry Sidorenko', 'Tatsuo Suzuki', 'Hiroaki Tatebe', 'Qiang Wang', 'Stephen G. Yeager', 'Zipeng Yu']",2020,10.5194/gmd-13-3643-2020
49,Geophysical Research Letters,Geophysical Research Letters,"['Zoe L. Jacobs', 'Jeremy P. Grist', 'Robert Marsh', 'Simon A. Josey']",2019,10.1029/2019GL083021
50,Geoscientific Model Development,Geoscientific Model Development,"['Sophie M. J. Nowicki', 'Anthony Payne', 'Eric Larour', 'Helene Seroussi', 'Heiko Goelzer', 'William Lipscomb', 'Jonathan Gregory', 'Ayako Abe-Ouchi', 'Andrew Shepherd']",2016,10.5194/gmd-9-4521-2016
51,Scientific Reports,Scientific Reports,"['Jiecheng Song', 'Guanchao Tong', 'Jiayou Chao', 'Jean Chung', 'Minghua Zhang', 'Wuyin Lin', 'Tao Zhang', 'Peter M. Bentler', 'Wei Zhu']",2023,10.1038/s41598-023-30789-4
52,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Ying Bao', 'Zhenya Song', 'Fangli Qiao']",2020,10.1029/2019JC016036
53,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['J. S. Kenigson', 'A. Adcroft', 'S. D. Bachman', 'F. Castruccio', 'I. Grooms', 'P. Pegion', 'Z. Stanley']",2022,10.1029/2021MS002844
54,Geoscientific Model Development,Geoscientific Model Development,"['David P. Keller', 'Andrew Lenton', 'Vivian Scott', 'Naomi E. Vaughan', 'Nico Bauer', 'Duoying Ji', 'Chris D. Jones', 'Ben Kravitz', 'Helene Muri', 'Kirsten Zickfeld']",2018,10.5194/gmd-11-1133-2018
55,Global Biogeochemical Cycles,Global Biogeochemical Cycles,"['Tobias Frischknecht', 'Altug Ekici', 'Fortunat Joos']",2022,10.1029/2021GB007042
56,Journal of Climate,Journal of Climate,"['Qiushi Zhang', 'Yuchao Zhu', 'Rong-Hua Zhang']",2022,10.1175/JCLI-D-21-0779.1
57,Geophysical Research Letters,Geophysical Research Letters,"['Yusuke Ushijima', 'Hiroyuki Tsujino', 'Kei Sakamoto', 'Masayoshi Ishii', 'Tsuyoshi Koshiro', 'Naga Oshima']",2022,10.1029/2022GL099987
58,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Ron L. Miller', 'Gavin A. Schmidt', 'Larissa S. Nazarenko', 'Susanne E. Bauer', 'Maxwell Kelley', 'Reto Ruedy', 'Gary L. Russell', 'Andrew S. Ackerman', 'Igor Aleinov', 'Michael Bauer', 'Rainer Bleck', 'Vittorio Canuto', 'Grégory Cesana', 'Ye Cheng', 'Thomas L. Clune', 'Ben I. Cook', 'Carlos A. Cruz', 'Anthony D. Del Genio', 'Gregory S. Elsaesser', 'Greg Faluvegi', 'Nancy Y. Kiang', 'Daehyun Kim', 'Andrew A. Lacis', 'Anthony Leboissetier', 'Allegra N. LeGrande', 'Ken K. Lo', 'John Marshall', 'Elaine E. Matthews', 'Sonali McDermid', 'Keren Mezuman', 'Lee T. Murray', 'Valdar Oinas', 'Clara Orbe', 'Carlos Pérez García‐Pando', 'Jan P. Perlwitz', 'Michael J. Puma', 'David Rind', 'Anastasia Romanou', 'Drew T. Shindell', 'Shan Sun', 'Nick Tausnev', 'Kostas Tsigaridis', 'George Tselioudis', 'Ensheng Weng', 'Jingbo Wu', 'Mao‐Sung Yao']",2021,10.1029/2019MS002034
59,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Juliette Mignot', 'Frédéric Hourdin', 'Julie Deshayes', 'Olivier Boucher', 'Guillaume Gastineau', 'Ionela Musat', 'Martin Vancoppenolle', 'Jérôme Servonnat', 'Arnaud Caubel', 'Frédérique Chéruy', 'Sébastien Denvil', 'Jean‐Louis Dufresne', 'Christian Ethé', 'Laurent Fairhead', 'Marie‐Alice Foujols', 'Jean‐Yves Grandpeix', 'Guillaume Levavasseur', 'Olivier Marti', 'Matthew Menary', 'Catherine Rio', 'Clément Rousset', 'Yona Silvy']",2021,10.1029/2020MS002340
60,Journal of Climate,Journal of Climate,"['Fabio Boeira Dias', 'C. M. Domingues', 'S. J. Marsland', 'S. M. Griffies', 'S. R. Rintoul', 'R. Matear', 'R. Fiedler']",2020,10.1175/JCLI-D-19-0418.1
61,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Won‐Il Lim', 'Hyo‐Seok Park', 'Alek A. Petty', 'Kyong‐Hwan Seo']",2022,10.1029/2021JC018066
62,Ocean Modelling,Ocean Modelling,"['Yu-Heng Tseng', 'Shou-En Tsao', 'Yi-Chun Kuo', 'Jia-Ying Tsai']",2022,10.1016/j.ocemod.2022.102109
63,Nature Climate Change,Nature Climate Change,"['Paul Keil', 'Thorsten Mauritsen', 'Johann Jungclaus', 'Christopher Hedemann', 'Dirk Olonscheck', 'Rohit Ghosh']",2020,10.1038/s41558-020-0819-8
64,Geoscientific Model Development,Geoscientific Model Development,"['Xia Lin', 'François Massonnet', 'Thierry Fichefet', 'Martin Vancoppenolle']",2021,10.5194/gmd-14-6331-2021
65,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Marcus Lofverstrom', 'Jeremy G. Fyke', 'Katherine Thayer‐Calder', 'Laura Muntjewerf', 'Miren Vizcaino', 'William J. Sacks', 'William H. Lipscomb', 'Bette L. Otto‐Bliesner', 'Sarah L. Bradley']",2020,10.1029/2019MS001984
66,Journal of Marine Science and Engineering,Journal of Marine Science and Engineering,"['Noah Irfan Azran', 'Hafeez Jeofry', 'Jing Xiang Chung', 'Liew Juneng', 'Syamir Alihan Showkat Ali', 'Alex Griffiths', 'Muhammad Zahir Ramli', 'Effi Helmy Ariffin', 'Mohd Fuad Miskon', 'Juliana Mohamed', 'Kamaruzzaman Yunus', 'Mohd Fadzil Akhir']",2023,10.3390/jmse11020458
67,Geoscientific Model Development,Geoscientific Model Development,"['Takaya Uchida', 'Julien Le Sommer', 'Charles Stern', 'Ryan P. Abernathey', 'Chris Holdgraf', 'Aurélie Albert', 'Laurent Brodeau', 'Eric P. Chassignet', 'Xiaobiao Xu', 'Jonathan Gula', 'Guillaume Roullet', 'Nikolay Koldunov', 'Sergey Danilov', 'Qiang Wang', 'Dimitris Menemenlis', 'Clément Bricaud', 'Brian K. Arbic', 'Jay F. Shriver', 'Fangli Qiao', 'Bin Xiao', 'Arne Biastoch', 'René Schubert', 'Baylor Fox-Kemper', 'William K. Dewar', 'Alan Wallcraft']",2022,10.5194/gmd-15-5829-2022
68,Geoscientific Model Development,Geoscientific Model Development,"['Twan van Noije', 'Tommi Bergman', 'Philippe Le Sager', ""Declan O'Donnell"", 'Risto Makkonen', 'María Gonçalves-Ageitos', 'Ralf Döscher', 'Uwe Fladrich', 'Jost von Hardenberg', 'Jukka-Pekka Keskinen', 'Hannele Korhonen', 'Anton Laakso', 'Stelios Myriokefalitakis', 'Pirkka Ollinaho', 'Carlos Pérez García-Pando', 'Thomas Reerink', 'Roland Schrödner', 'Klaus Wyser', 'Shuting Yang']",2021,10.5194/gmd-14-5637-2021
69,Journal of Climate,Journal of Climate,"['Kewei Lyu', 'Xuebin Zhang', 'John A. Church']",2020,10.1175/JCLI-D-19-1029.1
70,Nature Reviews Methods Primers,Nature Reviews Methods Primers,"['Katja Fennel', 'Jann Paul Mattern', 'Scott C. Doney', 'Laurent Bopp', 'Andrew M. Moore', 'Bin Wang', 'Liuqian Yu']",2022,10.1038/s43586-022-00154-2
71,Meteorological Monographs,Meteorological Monographs,"['David A. Randall', 'Cecilia M. Bitz', 'Gokhan Danabasoglu', 'A. Scott Denning', 'Peter R. Gent', 'Andrew Gettelman', 'Stephen M. Griffies', 'Peter Lynch', 'Hugh Morrison', 'Robert Pincus', 'John Thuburn']",2019,10.1175/AMSMONOGRAPHS-D-18-0018.1
72,Ocean Modelling,Ocean Modelling,"['K.D. Stewart', 'A.McC. Hogg']",2019,10.1016/j.ocemod.2019.101456
73,Ocean Modelling,Ocean Modelling,"['K.D. Stewart', 'W.M. Kim', 'S. Urakawa', 'A.McC. Hogg', 'S. Yeager', 'H. Tsujino', 'H. Nakano', 'A.E. Kiss', 'G. Danabasoglu']",2020,10.1016/j.ocemod.2019.101557
74,Geoscientific Model Development,Geoscientific Model Development,"['Martin Juckes', 'Karl E. Taylor', 'Paul J. Durack', 'Bryan Lawrence', 'Matthew S. Mizielinski', 'Alison Pamment', 'Jean-Yves Peterschmitt', 'Michel Rixen', 'Stéphane Sénési']",2020,10.5194/gmd-13-201-2020
75,Ocean Science,Ocean Science,"['Jürgen Fischer', 'Johannes Karstensen', 'Marilena Oltmanns', 'Sunke Schmidtko']",2018,10.5194/os-14-1167-2018
76,Earth's Future,Earth's Future,"['Shizhu Wang', 'Qiang Wang', 'Muyin Wang', 'Gerrit Lohmann', 'Fangli Qiao']",2022,10.1029/2022EF002878
77,Journal of Oceanography,Journal of Oceanography,"['Takao Kawasaki', 'H. Hasumi', 'Y. Tanaka']",2021,10.1007/s10872-020-00584-0
78,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Hakase Hayashida', 'Andrew E. Kiss', 'Toru Miyama', 'Yasumasa Miyazawa', 'Sayaka Yasunaka']",2023,10.1029/2023JC019697
79,Geophysical Research Letters,Geophysical Research Letters,"['R. M. Ponte', 'C. G. Piecuch']",2018,10.1002/2017GL076821
80,Earth System Science Data,Earth System Science Data,"['Anne L. Morée', 'Jörg Schwinger']",2020,10.5194/essd-12-2971-2020
81,Climate Dynamics,Climate Dynamics,"['C. K. Sajidh', 'Abhisek Chatterjee']",2023,10.1007/s00382-023-06676-z
82,Climate Change Research Letters,Climate Change Research Letters,['振亚 宋'],2020,10.12677/CCRL.2020.91004
83,Geoscientific Model Development,Geoscientific Model Development,"['Laura C. Jackson', 'Eduardo Alastrué de Asenjo', 'Katinka Bellomo', 'Gokhan Danabasoglu', 'Helmuth Haak', 'Aixue Hu', 'Johann Jungclaus', 'Warren Lee', 'Virna L. Meccia', 'Oleg Saenko', 'Andrew Shao', 'Didier Swingedouw']",2023,10.5194/gmd-16-1975-2023
84,Geoscientific Model Development,Geoscientific Model Development,"['Yona Silvy', 'Clément Rousset', 'Eric Guilyardi', 'Jean-Baptiste Sallée', 'Juliette Mignot', 'Christian Ethé', 'Gurvan Madec']",2022,10.5194/gmd-15-7683-2022
85,Frontiers in Marine Science,Frontiers in Marine Science,"['Chongyuan Mao', 'Robert R. King', 'Rebecca Reid', 'Matthew J. Martin', 'Simon A. Good']",2020,10.3389/fmars.2020.588267
86,Bulletin of the American Meteorological Society,Bulletin of the American Meteorological Society,['David Halpern'],2021,10.1175/BAMS-D-20-0314.1
87,Climate of the Past,Climate of the Past,"['Maria Vittoria Guarino', 'Louise C. Sime', 'Rachel Diamond', 'Jeff Ridley', 'David Schroeder']",2023,10.5194/cp-19-865-2023
88,Earth and Space Science,Earth and Space Science,"['Gerbrand Koren', 'Vincenza Ferrara', 'Madeleine Timmins', 'Monica Ainhorn Morrison']",2022,10.1029/2022EA002231
89,Frontiers in Marine Science,Frontiers in Marine Science,"['Kelly A. Kearney', 'Steven J. Bograd', 'Elizabeth Drenkard', 'Fabian A. Gomez', 'Melissa Haltuch', 'Albert J. Hermann', 'Michael G. Jacox', 'Isaac C. Kaplan', 'Stefan Koenigstein', 'Jessica Y. Luo', 'Michelle Masi', 'Barbara Muhling', 'Mercedes Pozo Buil', 'Phoebe A. Woodworth-Jefcoats']",2021,10.3389/fmars.2021.622206
90,Frontiers in Climate,Frontiers in Climate,"['Linus Vogt', 'Friedrich A. Burger', 'Stephen M. Griffies', 'Thomas L. Frölicher']",2022,10.3389/fclim.2022.847995
91,Geoscientific Model Development,Geoscientific Model Development,"['David Storkey', 'Adam T. Blaker', 'Pierre Mathiot', 'Alex Megann', 'Yevgeny Aksenov', 'Edward W. Blockley', 'Daley Calvert', 'Tim Graham', 'Helene T. Hewitt', 'Patrick Hyder', 'Till Kuhlbrodt', 'Jamie G. L. Rae', 'Bablu Sinha']",2018,10.5194/gmd-11-3187-2018
92,Current Climate Change Reports,Current Climate Change Reports,"['Helene T. Hewitt', 'Malcolm Roberts', 'Pierre Mathiot', 'Arne Biastoch', 'Ed Blockley', 'Eric P. Chassignet', 'Baylor Fox-Kemper', 'Pat Hyder', 'David P. Marshall', 'Ekaterina Popova', 'Anne-Marie Treguier', 'Laure Zanna', 'Andrew Yool', 'Yongqiang Yu', 'Rebecca Beadling', 'Mike Bell', 'Till Kuhlbrodt', 'Thomas Arsouze', 'Alessio Bellucci', 'Fred Castruccio', 'Bolan Gan', 'Dian Putrasahan', 'Christopher D. Roberts', 'Luke Van Roekel', 'Qiuying Zhang']",2020,10.1007/s40641-020-00164-w
93,Journal of Southern Hemisphere Earth Systems Science,Journal of Southern Hemisphere Earth Systems Science,"['Daohua Bi', 'Martin Dix', 'Simon Marsland', 'Siobhan O’Farrell', 'Arnold Sullivan', 'Roger Bodman', 'Rachel Law', 'Ian Harman', 'Jhan Srbinovsky', 'Harun A. Rashid', 'Peter Dobrohotoff', 'Chloe Mackallah', 'Hailin Yan', 'Anthony Hirst', 'Abhishek Savita', 'Fabio Boeira Dias', 'Matthew Woodhouse', 'Russell Fiedler', 'Aidan Heerdegen']",2020,10.1071/ES19040
94,Climate Dynamics,Climate Dynamics,"['Matthew P. Couldrey', 'Jonathan M. Gregory', 'Fabio Boeira Dias', 'Peter Dobrohotoff', 'Catia M. Domingues', 'Oluwayemi Garuba', 'Stephen M. Griffies', 'Helmuth Haak', 'Aixue Hu', 'Masayoshi Ishii', 'Johann Jungclaus', 'Armin Köhl', 'Simon J. Marsland', 'Sayantani Ojha', 'Oleg A. Saenko', 'Abhishek Savita', 'Andrew Shao', 'Detlef Stammer', 'Tatsuo Suzuki', 'Alexander Todd', 'Laure Zanna']",2021,10.1007/s00382-020-05471-4
95,Geoscientific Model Development,Geoscientific Model Development,"['Derek P. Tittensor', 'Tyler D. Eddy', 'Heike K. Lotze', 'Eric D. Galbraith', 'William Cheung', 'Manuel Barange', 'Julia L. Blanchard', 'Laurent Bopp', 'Andrea Bryndum-Buchholz', 'Matthias Büchner', 'Catherine Bulman', 'David A. Carozza', 'Villy Christensen', 'Marta Coll', 'John P. Dunne', 'Jose A. Fernandes', 'Elizabeth A. Fulton', 'Alistair J. Hobday', 'Veronika Huber', 'Simon Jennings', 'Miranda Jones', 'Patrick Lehodey', 'Jason S. Link', 'Steve Mackinson', 'Olivier Maury', 'Susa Niiranen', 'Ricardo Oliveros-Ramos', 'Tilla Roy', 'Jacob Schewe', 'Yunne-Jai Shin', 'Tiago Silva', 'Charles A. Stock', 'Jeroen Steenbeek', 'Philip J. Underwood', 'Jan Volkholz', 'James R. Watson', 'Nicola D. Walker']",2018,10.5194/gmd-11-1421-2018
96,Earth System Dynamics,Earth System Dynamics,"['Aaron Spring', 'István Dunkl', 'Hongmei Li', 'Victor Brovkin', 'Tatiana Ilyina']",2021,10.5194/esd-12-1139-2021
97,Journal of Climate,Journal of Climate,"['Jing Duan', 'Yuanlong Li', 'Fan Wang', 'Aixue Hu', 'Weiqing Han', 'Lei Zhang', 'Pengfei Lin', 'Nan Rosenbloom', 'Gerald A. Meehl']",2021,10.1175/JCLI-D-21-0248.1
98,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Roland Séférian', 'Pierre Nabat', 'Martine Michou', 'David Saint‐Martin', 'Aurore Voldoire', 'Jeanne Colin', 'Bertrand Decharme', 'Christine Delire', 'Sarah Berthet', 'Matthieu Chevallier', 'Stephane Sénési', 'Laurent Franchisteguy', 'Jessica Vial', 'Marc Mallet', 'Emilie Joetzjer', 'Olivier Geoffroy', 'Jean‐François Guérémy', 'Marie‐Pierre Moine', 'Rym Msadek', 'Aurélien Ribes', 'Matthias Rocher', 'Romain Roehrig', 'David Salas‐y‐Mélia', 'Emilia Sanchez', 'Laurent Terray', 'Sophie Valcke', 'Robin Waldman', 'Olivier Aumont', 'Laurent Bopp', 'Julie Deshayes', 'Christian Éthé', 'Gurvan Madec']",2019,10.1029/2019MS001791
99,Geoscientific Model Development,Geoscientific Model Development,"['Heather Graven', 'Colin E. Allison', 'David M. Etheridge', 'Samuel Hammer', 'Ralph F. Keeling', 'Ingeborg Levin', 'Harro A. J. Meijer', 'Mauro Rubino', 'Pieter P. Tans', 'Cathy M. Trudinger', 'Bruce H. Vaughn', 'James W. C. White']",2017,10.5194/gmd-10-4405-2017
100,Ocean Modelling,Ocean Modelling,"['Tianyan Li', 'Yongqiang Yu', 'Bo An', 'Yihuan Luan', 'Kangjun Chen']",2023,10.1016/j.ocemod.2023.102169
101,Environmental Research Letters,Environmental Research Letters,"['Svetlana Jevrejeva', 'Hindumathi Palanisamy', 'Luke P Jackson']",2021,10.1088/1748-9326/abceea
102,Climate Dynamics,Climate Dynamics,"['Rong Deng', 'Shaobo Qiao', 'Xian Zhu', 'Tianyun Dong', 'Guolin Feng', 'Wenjie Dong']",2023,10.1007/s00382-023-06843-2
103,Ocean Modelling,Ocean Modelling,"['S. Allende', 'T. Fichefet', 'H. Goosse', 'A.M. Treguier']",2023,10.1016/j.ocemod.2023.102226
104,Geoscientific Model Development,Geoscientific Model Development,"['Masa Kageyama', 'Samuel Albani', 'Pascale Braconnot', 'Sandy P. Harrison', 'Peter O. Hopcroft', 'Ruza F. Ivanovic', 'Fabrice Lambert', 'Olivier Marti', 'W. Richard Peltier', 'Jean-Yves Peterschmitt', 'Didier M. Roche', 'Lev Tarasov', 'Xu Zhang', 'Esther C. Brady', 'Alan M. Haywood', 'Allegra N. LeGrande', 'Daniel J. Lunt', 'Natalie M. Mahowald', 'Uwe Mikolajewicz', 'Kerim H. Nisancioglu', 'Bette L. Otto-Bliesner', 'Hans Renssen', 'Robert A. Tomas', 'Qiong Zhang', 'Ayako Abe-Ouchi', 'Patrick J. Bartlein', 'Jian Cao', 'Qiang Li', 'Gerrit Lohmann', 'Rumi Ohgaito', 'Xiaoxu Shi', 'Evgeny Volodin', 'Kohei Yoshida', 'Xiao Zhang', 'Weipeng Zheng']",2017,10.5194/gmd-10-4035-2017
105,Surveys in Geophysics,Surveys in Geophysics,"['S. Jevrejeva', 'T. Frederikse', 'R. E. Kopp', 'G. Le Cozannet', 'L. P. Jackson', 'R. S. W. van de Wal']",2019,10.1007/s10712-019-09550-y
106,Geoscientific Model Development,Geoscientific Model Development,"['Øyvind Seland', 'Mats Bentsen', 'Dirk Olivié', 'Thomas Toniazzo', 'Ada Gjermundsen', 'Lise Seland Graff', 'Jens Boldingh Debernard', 'Alok Kumar Gupta', 'Yan-Chun He', 'Alf Kirkevåg', 'Jörg Schwinger', 'Jerry Tjiputra', 'Kjetil Schanke Aas', 'Ingo Bethke', 'Yuanchao Fan', 'Jan Griesfeller', 'Alf Grini', 'Chuncheng Guo', 'Mehmet Ilicak', 'Inger Helene Hafsahl Karset', 'Oskar Landgren', 'Johan Liakka', 'Kine Onsum Moseid', 'Aleksi Nummelin', 'Clemens Spensberger', 'Hui Tang', 'Zhongshi Zhang', 'Christoph Heinze', 'Trond Iversen', 'Michael Schulz']",2020,10.5194/gmd-13-6165-2020
107,Biogeosciences,Biogeosciences,"['Martí Galí', 'Marcus Falls', 'Hervé Claustre', 'Olivier Aumont', 'Raffaele Bernardello']",2022,10.5194/bg-19-1245-2022
108,Climate Dynamics,Climate Dynamics,"['Eric de Boisséson', 'Magdalena Alonso Balmaseda', 'Michael Mayer']",2018,10.1007/s00382-017-3845-0
109,Asia-Pacific Journal of Atmospheric Sciences,Asia-Pacific Journal of Atmospheric Sciences,"['Hyun-Chae Jung', 'Byung-Kwon Moon', 'Hyomee Lee', 'Jin-Ho Choi', 'Han-Kyoung Kim', 'Jong-Yeon Park', 'Young-Hwa Byun', 'Yoon-Jin Lim', 'Johan Lee']",2020,10.1007/s13143-019-00147-4
110,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Christopher G. Piecuch', 'Rui M. Ponte', 'Christopher M. Little', 'Martha W. Buckley', 'Ichiro Fukumori']",2017,10.1002/2017JC012845
111,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Thorsten Mauritsen', 'Jürgen Bader', 'Tobias Becker', 'Jörg Behrens', 'Matthias Bittner', 'Renate Brokopf', 'Victor Brovkin', 'Martin Claussen', 'Traute Crueger', 'Monika Esch', 'Irina Fast', 'Stephanie Fiedler', 'Dagmar Fläschner', 'Veronika Gayler', 'Marco Giorgetta', 'Daniel S. Goll', 'Helmuth Haak', 'Stefan Hagemann', 'Christopher Hedemann', 'Cathy Hohenegger', 'Tatiana Ilyina', 'Thomas Jahns', 'Diego Jimenéz‐de‐la‐Cuesta', 'Johann Jungclaus', 'Thomas Kleinen', 'Silvia Kloster', 'Daniela Kracher', 'Stefan Kinne', 'Deike Kleberg', 'Gitta Lasslop', 'Luis Kornblueh', 'Jochem Marotzke', 'Daniela Matei', 'Katharina Meraner', 'Uwe Mikolajewicz', 'Kameswarrao Modali', 'Benjamin Möbis', 'Wolfgang A. Müller', 'Julia E. M. S. Nabel', 'Christine C. W. Nam', 'Dirk Notz', 'Sarah‐Sylvia Nyawira', 'Hanna Paulsen', 'Karsten Peters', 'Robert Pincus', 'Holger Pohlmann', 'Julia Pongratz', 'Max Popp', 'Thomas Jürgen Raddatz', 'Sebastian Rast', 'Rene Redler', 'Christian H. Reick', 'Tim Rohrschneider', 'Vera Schemann', 'Hauke Schmidt', 'Reiner Schnur', 'Uwe Schulzweida', 'Katharina D. Six', 'Lukas Stein', 'Irene Stemmler', 'Bjorn Stevens', 'Jin‐Song Storch', 'Fangxing Tian', 'Aiko Voigt', 'Philipp Vrese', 'Karl‐Hermann Wieners', 'Stiig Wilkenskjeld', 'Alexander Winkler', 'Erich Roeckner']",2019,10.1029/2018MS001400
112,Geoscientific Model Development,Geoscientific Model Development,"['Ole Richter', 'David E. Gwyther', 'Benjamin K. Galton-Fenzi', 'Kaitlin A. Naughten']",2022,10.5194/gmd-15-617-2022
113,Science Advances,Science Advances,"['Qi Shu', 'Qiang Wang', 'Marius Årthun', 'Shizhu Wang', 'Zhenya Song', 'Min Zhang', 'Fangli Qiao']",2022,10.1126/sciadv.abn9755
114,Environmental Research Letters,Environmental Research Letters,"['Qiang Wang', 'Qi Shu', 'Sergey Danilov', 'Dmitry Sidorenko']",2022,10.1088/1748-9326/ac5562
115,Deep Sea Research Part II: Topical Studies in Oceanography,Deep Sea Research Part II: Topical Studies in Oceanography,"['Yaqi Wang', 'Hailong Liu', 'Zipeng Yu', 'Pengfei Lin', 'Mengrong Ding']",2022,10.1016/j.dsr2.2022.105082
116,Geophysical Research Letters,Geophysical Research Letters,"['Mengrong Ding', 'Hailong Liu', 'Pengfei Lin', 'Aixue Hu', 'Yao Meng', 'Yiwen Li', 'Kexiu Liu']",2022,10.1029/2022GL098370
